"","Member","Year","Leadtime","Precipitation"
"1524",23,2007,3,2.07000310426725
"1525",24,2007,3,3.04716505347834
"1526",0,2008,3,2.04974930684799
"1527",1,2008,3,0.930305895462476
"1528",2,2008,3,2.21219620320661
"1529",3,2008,3,2.27248245536998
"1530",4,2008,3,2.23029106631483
"1531",5,2008,3,3.48192940818369
"1532",6,2008,3,1.78739721175845
"1533",7,2008,3,0.835794807946153
"1534",8,2008,3,4.26386450788508
"1535",9,2008,3,1.34667557473938
"1536",10,2008,3,3.72546167640734
"1537",11,2008,3,2.75055020804062
"1538",12,2008,3,1.35704188839009
"1539",13,2008,3,3.66322211420715
"1540",14,2008,3,1.84887778612232
"1541",15,2008,3,2.10181122634563
"1542",16,2008,3,2.48215794824068
"1543",17,2008,3,0.926348966685916
"1544",18,2008,3,2.99643220373594
"1545",19,2008,3,4.74075117880457
"1546",20,2008,3,4.1604741051969
"1547",21,2008,3,4.61913047110904
"1548",22,2008,3,3.54372934072288
"1549",23,2008,3,1.64473558064858
"1550",24,2008,3,3.20438905297703
"1551",0,2009,3,2.85316211514129
"1552",1,2009,3,2.64879493189472
"1553",2,2009,3,1.6721528630459
"1554",3,2009,3,3.77753129827399
"1555",4,2009,3,2.37516932611739
"1556",5,2009,3,1.84277129951734
"1557",6,2009,3,1.73969026542603
"1558",7,2009,3,2.27678189332244
"1559",8,2009,3,1.95729850948751
"1560",9,2009,3,2.87515506305281
"1561",10,2009,3,2.83502589795869
"1562",11,2009,3,2.53194317747241
"1563",12,2009,3,2.48837179361247
"1564",13,2009,3,2.69289027054174
"1565",14,2009,3,1.20452271757237
"1566",15,2009,3,1.61994785558781
"1567",16,2009,3,2.46054858972203
"1568",17,2009,3,2.38556972899312
"1569",18,2009,3,2.43185783434753
"1570",19,2009,3,4.56422874778076
"1571",20,2009,3,2.33786576097293
"1572",21,2009,3,1.49854599454947
"1573",22,2009,3,3.25333603108357
"1574",23,2009,3,2.60780944149071
"1575",24,2009,3,2.84085775601058
"1576",0,2010,3,2.67167815035081
"1577",1,2010,3,2.30091416059849
"1578",2,2010,3,1.71048766385672
"1579",3,2010,3,2.7643927746913
"1580",4,2010,3,2.67805384945444
"1581",5,2010,3,2.38008998873107
"1582",6,2010,3,3.03837566126654
"1583",7,2010,3,2.26083996263995
"1584",8,2010,3,2.57554088396316
"1585",9,2010,3,4.00744535672794
"1586",10,2010,3,1.39302193961342
"1587",11,2010,3,2.86688512595459
"1588",12,2010,3,3.26375999683248
"1589",13,2010,3,1.83827655468361
"1590",14,2010,3,3.06662002003455
"1591",15,2010,3,2.65888075413043
"1592",16,2010,3,3.29513858180368
"1593",17,2010,3,3.11309096483279
"1594",18,2010,3,4.16592200649793
"1595",19,2010,3,2.04065047006758
"1596",20,2010,3,3.36530251298381
"1597",21,2010,3,3.60440618938256
"1598",22,2010,3,1.97348851278684
"1599",23,2010,3,3.34553750547234
"1600",24,2010,3,1.97485416940805
"1601",0,2011,3,2.40109947318017
"1602",1,2011,3,3.92986011348216
"1603",2,2011,3,2.8464513264643
"1604",3,2011,3,2.39134395187803
"1605",4,2011,3,3.81463055132981
"1606",5,2011,3,2.97243655968814
"1607",6,2011,3,2.81495561808875
"1608",7,2011,3,3.21347665832467
"1609",8,2011,3,1.37661186266417
"1610",9,2011,3,2.25252614909551
"1611",10,2011,3,2.37287383566631
"1612",11,2011,3,3.84598624222276
"1613",12,2011,3,1.12616266714549
"1614",13,2011,3,2.2259345770049
"1615",14,2011,3,1.04830939190039
"1616",15,2011,3,3.01005904738135
"1617",16,2011,3,2.8902532182074
"1618",17,2011,3,4.34529305937703
"1619",18,2011,3,4.1613002819353
"1620",19,2011,3,2.14963398068053
"1621",20,2011,3,2.80569110006942
"1622",21,2011,3,3.38218770064215
"1623",22,2011,3,1.91985727309345
"1624",23,2011,3,4.21738055455101
"1625",24,2011,3,3.9824166348163
"1626",0,2012,3,1.46131936185497
"1627",1,2012,3,2.73416674234148
"1628",2,2012,3,1.73785091591508
"1629",3,2012,3,2.21539991235442
"1630",4,2012,3,2.77295330883377
"1631",5,2012,3,4.25618552394069
"1632",6,2012,3,2.57636842758306
"1633",7,2012,3,2.58647363927311
"1634",8,2012,3,1.76244687245368
"1635",9,2012,3,3.58779929126919
"1636",10,2012,3,3.79524981621727
"1637",11,2012,3,2.43212918175263
"1638",12,2012,3,2.15818106235014
"1639",13,2012,3,2.38516262789101
"1640",14,2012,3,1.69968829113708
"1641",15,2012,3,2.24154500204156
"1642",16,2012,3,2.46474381796999
"1643",17,2012,3,3.60802926752402
"1644",18,2012,3,1.21129105135872
"1645",19,2012,3,2.99194216863944
"1646",20,2012,3,2.63817932612512
"1647",21,2012,3,2.02040186880579
"1648",22,2012,3,4.27559657972863
"1649",23,2012,3,2.67966787766901
"1650",24,2012,3,2.68802231951778
"1651",0,2013,3,3.19831464203087
"1652",1,2013,3,1.52917208870055
"1653",2,2013,3,2.81154331644742
"1654",3,2013,3,1.8432651844469
"1655",4,2013,3,4.17489761725905
"1656",5,2013,3,2.51854971871265
"1657",6,2013,3,2.07486342246102
"1658",7,2013,3,3.5178610017968
"1659",8,2013,3,3.4216479532453
"1660",9,2013,3,1.27974274184458
"1661",10,2013,3,2.55606654632127
"1662",11,2013,3,1.80810287505253
"1663",12,2013,3,2.34669321501592
"1664",13,2013,3,3.20185591316896
"1665",14,2013,3,2.65061764012038
"1666",15,2013,3,3.77487382263439
"1667",16,2013,3,2.23199518017211
"1668",17,2013,3,2.17498325179336
"1669",18,2013,3,3.05427574926262
"1670",19,2013,3,3.14740679266525
"1671",20,2013,3,3.96451701430329
"1672",21,2013,3,2.96628278346252
"1673",22,2013,3,3.94136774053228
"1674",23,2013,3,2.43721692655311
"1675",24,2013,3,1.77335157680069
"1676",0,2014,3,2.46681903993128
"1677",1,2014,3,3.55272740659418
"1678",2,2014,3,3.4118467841446
"1679",3,2014,3,1.82441322649513
"1680",4,2014,3,2.18823452080102
"1681",5,2014,3,2.10796486808736
"1682",6,2014,3,4.12718777359586
"1683",7,2014,3,1.97432785371232
"1684",8,2014,3,2.81610346086291
"1685",9,2014,3,1.95555766101366
"1686",10,2014,3,2.61724543257924
"1687",11,2014,3,3.78948223777276
"1688",12,2014,3,2.17383494546162
"1689",13,2014,3,3.38116481654901
"1690",14,2014,3,4.4325799488753
"1691",15,2014,3,0.92664412886537
"1692",16,2014,3,0.542894807151265
"1693",17,2014,3,2.51908270802545
"1694",18,2014,3,0.838110151708892
"1695",19,2014,3,2.85569353911549
"1696",20,2014,3,2.05589226619157
"1697",21,2014,3,3.21567405002127
"1698",22,2014,3,2.58295751148762
"1699",23,2014,3,3.84194728513861
"1700",24,2014,3,3.71967185151909
"1701",0,2015,3,1.96088290576271
"1702",1,2015,3,3.64719352911685
"1703",2,2015,3,2.73561159371494
"1704",3,2015,3,2.14380773972507
"1705",4,2015,3,3.04808139364212
"1706",5,2015,3,1.42351682614795
"1707",6,2015,3,2.30626283220999
"1708",7,2015,3,3.22666856800014
"1709",8,2015,3,2.01585764472097
"1710",9,2015,3,1.65104208246515
"1711",10,2015,3,1.70251530886599
"1712",11,2015,3,2.64531466348627
"1713",12,2015,3,1.77045755111104
"1714",13,2015,3,3.20725876688989
"1715",14,2015,3,2.93970012144825
"1716",15,2015,3,2.17380265332506
"1717",16,2015,3,3.2339173646739
"1718",17,2015,3,1.1061036181815
"1719",18,2015,3,1.76140237470283
"1720",19,2015,3,1.69405527163946
"1721",20,2015,3,3.93686712202879
"1722",21,2015,3,3.9706170811693
"1723",22,2015,3,3.56311813659766
"1724",23,2015,3,2.00379361348989
"1725",24,2015,3,3.89548019453336
"1726",0,2016,3,1.89263295725325
"1727",1,2016,3,1.99179137565475
"1728",2,2016,3,2.91457732933643
"1729",3,2016,3,2.94989565771676
"1730",4,2016,3,1.70420162556966
"1731",5,2016,3,1.08966447433734
"1732",6,2016,3,2.19926809900839
"1733",7,2016,3,2.72693536010375
"1734",8,2016,3,4.26987521648079
"1735",9,2016,3,2.86743445276535
"1736",10,2016,3,3.03984444764283
"1737",11,2016,3,3.74352770964402
"1738",12,2016,3,2.92377048664789
"1739",13,2016,3,3.1668037683256
"1740",14,2016,3,3.97446332423484
"1741",15,2016,3,1.98457776401117
"1742",16,2016,3,2.99644759649262
"1743",17,2016,3,2.26428189343142
"1744",18,2016,3,2.89798884073719
"1745",19,2016,3,2.93983211626827
"1746",20,2016,3,1.57617842357663
"1747",21,2016,3,3.39189533086673
"1748",22,2016,3,3.3701160892407
"1749",23,2016,3,3.05092883807002
"1750",24,2016,3,1.89736691524031
"1751",0,1982,4,1.94362082884769
"1752",1,1982,4,2.41600580031001
"1753",2,1982,4,1.36431312053877
"1754",3,1982,4,1.41976808991366
"1755",4,1982,4,4.07578857599404
"1756",5,1982,4,3.64362638902371
"1757",6,1982,4,4.22696211401784
"1758",7,1982,4,1.48414639714905
"1759",8,1982,4,3.14790543778519
"1760",9,1982,4,3.17075811045392
"1761",10,1982,4,2.06234650018945
"1762",11,1982,4,3.43085180513486
"1763",12,1982,4,2.70574956495353
"1764",13,1982,4,2.20213859831531
"1765",14,1982,4,1.57932669774707
"1766",15,1982,4,2.22473404542192
"1767",16,1982,4,1.99944337684347
"1768",17,1982,4,2.79438307353789
"1769",18,1982,4,1.88907287308385
"1770",19,1982,4,2.95784283472485
"1771",20,1982,4,2.9617964068215
"1772",21,1982,4,1.42610907873555
"1773",22,1982,4,1.78378666119746
"1774",23,1982,4,1.82209387208658
"1775",24,1982,4,2.42526171440771
"1776",0,1983,4,2.5729470731809
"1777",1,1983,4,3.55756556951017
"1778",2,1983,4,2.96458594230018
"1779",3,1983,4,3.17255399567209
"1780",4,1983,4,2.66625794950172
"1781",5,1983,4,2.10532311422165
"1782",6,1983,4,3.40281635688603
"1783",7,1983,4,2.41892182157054
"1784",8,1983,4,3.90383460588012
"1785",9,1983,4,4.00478730746107
"1786",10,1983,4,3.24062050429185
"1787",11,1983,4,1.33881129103266
"1788",12,1983,4,2.14907968981205
"1789",13,1983,4,1.23870861236751
"1790",14,1983,4,4.36759344371425
"1791",15,1983,4,1.57393229485239
"1792",16,1983,4,2.72107527721776
"1793",17,1983,4,2.64539804211837
"1794",18,1983,4,1.18568402845843
"1795",19,1983,4,2.07157539087125
"1796",20,1983,4,2.65447400440339
"1797",21,1983,4,4.03201307090547
"1798",22,1983,4,3.26071745576791
"1799",23,1983,4,2.60226356813222
"1800",24,1983,4,3.13573254033976
"1801",0,1984,4,4.13926899312742
"1802",1,1984,4,2.61380816095098
"1803",2,1984,4,3.76440712551203
"1804",3,1984,4,3.14601731306867
"1805",4,1984,4,2.35838754864581
"1806",5,1984,4,3.43812134891378
"1807",6,1984,4,2.15316417924208
"1808",7,1984,4,1.9443571910814
"1809",8,1984,4,2.88480700612848
"1810",9,1984,4,3.00822682612152
"1811",10,1984,4,1.93534133902052
"1812",11,1984,4,5.5020181560135
"1813",12,1984,4,3.93976322942744
"1814",13,1984,4,0.860725449614064
"1815",14,1984,4,2.75464903009382
"1816",15,1984,4,3.32919540208536
"1817",16,1984,4,2.09349939767597
"1818",17,1984,4,4.49460281586161
"1819",18,1984,4,3.88825461710336
"1820",19,1984,4,2.06145372072251
"1821",20,1984,4,1.56633204763934
"1822",21,1984,4,0.64735952918744
"1823",22,1984,4,1.87333768635601
"1824",23,1984,4,1.82042493673025
"1825",24,1984,4,4.46818308218486
"1826",0,1985,4,2.17976877901817
"1827",1,1985,4,2.87262387573859
"1828",2,1985,4,2.32872421946834
"1829",3,1985,4,2.24976320566998
"1830",4,1985,4,3.64642043778596
"1831",5,1985,4,3.10304954602075
"1832",6,1985,4,2.68299998629032
"1833",7,1985,4,4.33034282374656
"1834",8,1985,4,3.47593238063254
"1835",9,1985,4,4.24722937217447
"1836",10,1985,4,3.58023552132714
"1837",11,1985,4,1.58110976893504
"1838",12,1985,4,4.03323245288867
"1839",13,1985,4,2.25919489597758
"1840",14,1985,4,3.50909940786411
"1841",15,1985,4,1.98268435367862
"1842",16,1985,4,2.05605978263047
"1843",17,1985,4,2.06358350672552
"1844",18,1985,4,4.55418825069985
"1845",19,1985,4,3.86231243470693
"1846",20,1985,4,2.20044562716952
"1847",21,1985,4,2.69629787716149
"1848",22,1985,4,2.0577255361707
"1849",23,1985,4,1.94623957537995
"1850",24,1985,4,1.83444335857496
"1851",0,1986,4,2.71015906312991
"1852",1,1986,4,2.72968378179094
"1853",2,1986,4,2.04052248199461
"1854",3,1986,4,1.71880282599693
"1855",4,1986,4,1.36412272381389
"1856",5,1986,4,2.57868105755829
"1857",6,1986,4,2.92408895829655
"1858",7,1986,4,2.54456944917268
"1859",8,1986,4,2.65677856637905
"1860",9,1986,4,4.00445185326134
"1861",10,1986,4,3.59470050117848
"1862",11,1986,4,2.43110543299861
"1863",12,1986,4,2.91904087610089
"1864",13,1986,4,3.37428782737167
"1865",14,1986,4,2.79774192396905
"1866",15,1986,4,1.47744603657381
"1867",16,1986,4,4.02904606206898
"1868",17,1986,4,1.02656413979018
"1869",18,1986,4,1.02787001506533
"1870",19,1986,4,2.30525908253197
"1871",20,1986,4,3.61336351014184
"1872",21,1986,4,3.94090959740961
"1873",22,1986,4,3.39341977097181
"1874",23,1986,4,2.68497843888422
"1875",24,1986,4,1.44056583343213
"1876",0,1987,4,1.08442319258106
"1877",1,1987,4,2.42480916122549
"1878",2,1987,4,2.28506860432743
"1879",3,1987,4,4.02065069224939
"1880",4,1987,4,2.80349426763693
"1881",5,1987,4,1.38974234444282
"1882",6,1987,4,2.82962029109903
"1883",7,1987,4,1.89222076617063
"1884",8,1987,4,2.15495743122305
"1885",9,1987,4,3.82394096263811
"1886",10,1987,4,2.9856026343293
"1887",11,1987,4,2.99092837124348
"1888",12,1987,4,2.35057159469874
"1889",13,1987,4,4.05199305040619
"1890",14,1987,4,4.30566806199475
"1891",15,1987,4,2.24921093420183
"1892",16,1987,4,2.66824869268447
"1893",17,1987,4,3.50475622982699
"1894",18,1987,4,2.12045810129137
"1895",19,1987,4,3.2907323602336
"1896",20,1987,4,3.69500556500632
"1897",21,1987,4,1.79962539085983
"1898",22,1987,4,4.41727262060631
"1899",23,1987,4,1.77409364354371
"1900",24,1987,4,2.76395831708003
"1901",0,1988,4,2.67521280839428
"1902",1,1988,4,2.48727853692277
"1903",2,1988,4,3.10863401126165
"1904",3,1988,4,3.3617908417748
"1905",4,1988,4,3.65592450676643
"1906",5,1988,4,3.04499497420554
"1907",6,1988,4,2.37755894922647
"1908",7,1988,4,3.51431897028731
"1909",8,1988,4,2.43873852763304
"1910",9,1988,4,3.62823694502672
"1911",10,1988,4,3.24881671241407
"1912",11,1988,4,3.1234483092781
"1913",12,1988,4,3.68884548524031
"1914",13,1988,4,3.39619443727369
"1915",14,1988,4,3.89673258052423
"1916",15,1988,4,2.05628955643679
"1917",16,1988,4,1.74601692315443
"1918",17,1988,4,2.2878933791843
"1919",18,1988,4,1.86000652722627
"1920",19,1988,4,2.27797182683457
"1921",20,1988,4,1.47417054447772
"1922",21,1988,4,3.02415441897132
"1923",22,1988,4,1.89664463546373
"1924",23,1988,4,2.89435842105992
"1925",24,1988,4,1.3927721469172
"1926",0,1989,4,3.61593777869904
"1927",1,1989,4,3.63461926155008
"1928",2,1989,4,2.23908642581125
"1929",3,1989,4,2.31059812384733
"1930",4,1989,4,3.5930394660109
"1931",5,1989,4,3.54984744507995
"1932",6,1989,4,2.92447940656479
"1933",7,1989,4,3.28303251868745
"1934",8,1989,4,3.03056245787701
"1935",9,1989,4,2.2639192257844
"1936",10,1989,4,4.12924597911769
"1937",11,1989,4,1.67049075326038
"1938",12,1989,4,2.28094890385443
"1939",13,1989,4,2.11699399379791
"1940",14,1989,4,3.68642279070538
"1941",15,1989,4,3.50072059057467
"1942",16,1989,4,3.90963055928627
"1943",17,1989,4,2.91980989829443
"1944",18,1989,4,1.81189092418988
"1945",19,1989,4,2.33959526316539
"1946",20,1989,4,3.30035454578854
"1947",21,1989,4,4.80625936906543
"1948",22,1989,4,0.819626808043327
"1949",23,1989,4,4.15811761529153
"1950",24,1989,4,1.20643265906364
"1951",0,1990,4,4.88210707709424
"1952",1,1990,4,3.5085691428861
"1953",2,1990,4,1.8309668447102
"1954",3,1990,4,3.31251469556625
"1955",4,1990,4,2.66018800441688
"1956",5,1990,4,2.00086620244977
"1957",6,1990,4,4.1941248012661
"1958",7,1990,4,4.19169790016682
"1959",8,1990,4,2.83156208742018
"1960",9,1990,4,2.14247182915186
"1961",10,1990,4,2.32260088298743
"1962",11,1990,4,3.69343532301005
"1963",12,1990,4,3.3023944187097
"1964",13,1990,4,2.02571364520641
"1965",14,1990,4,2.51429714522225
"1966",15,1990,4,1.71832506326395
"1967",16,1990,4,1.8146231643111
"1968",17,1990,4,2.79946100750553
"1969",18,1990,4,4.72698842718099
"1970",19,1990,4,2.4299866850181
"1971",20,1990,4,2.73996951579872
"1972",21,1990,4,2.8244393046117
"1973",22,1990,4,2.30715164993794
"1974",23,1990,4,2.69181630975878
"1975",24,1990,4,1.82318297941493
"1976",0,1991,4,2.84851962767768
"1977",1,1991,4,3.07570846187652
"1978",2,1991,4,3.00911330376015
"1979",3,1991,4,3.44379215834131
"1980",4,1991,4,2.94427073411559
"1981",5,1991,4,2.99033601885827
"1982",6,1991,4,2.85305611470667
"1983",7,1991,4,2.82758069783705
"1984",8,1991,4,1.92777757809095
"1985",9,1991,4,3.83287024310327
"1986",10,1991,4,2.07094784478722
"1987",11,1991,4,1.55187671851107
"1988",12,1991,4,4.31001693956348
"1989",13,1991,4,1.86812046404101
"1990",14,1991,4,2.00388297317217
"1991",15,1991,4,3.49951157454674
"1992",16,1991,4,2.34702916600601
"1993",17,1991,4,2.27929141283501
"1994",18,1991,4,2.10648005841213
"1995",19,1991,4,1.78796134362099
"1996",20,1991,4,3.19259760643721
"1997",21,1991,4,2.59584835679661
"1998",22,1991,4,4.94367241626545
"1999",23,1991,4,2.68270480799454
"2000",24,1991,4,3.21071804550849
"2001",0,1992,4,1.90341317503657
"2002",1,1992,4,2.41096376448593
"2003",2,1992,4,1.43577727501907
"2004",3,1992,4,2.8702208628296
"2005",4,1992,4,1.49030014947945
"2006",5,1992,4,1.96381819002979
"2007",6,1992,4,3.11597149882408
"2008",7,1992,4,1.76395370149246
"2009",8,1992,4,2.66440448965289
"2010",9,1992,4,1.17690761208295
"2011",10,1992,4,3.78176475875421
"2012",11,1992,4,2.26970751815181
"2013",12,1992,4,1.83429648710759
"2014",13,1992,4,3.13914728201915
"2015",14,1992,4,2.79931664077817
"2016",15,1992,4,3.93906110086282
"2017",16,1992,4,3.01256909379755
"2018",17,1992,4,2.92314331678084
"2019",18,1992,4,3.07061765308407
"2020",19,1992,4,2.82201282514208
"2021",20,1992,4,1.67685301715539
"2022",21,1992,4,1.85095958010433
"2023",22,1992,4,3.15473422894931
"2024",23,1992,4,2.41318358390659
"2025",24,1992,4,1.47054156189687
"2026",0,1993,4,2.81604350684304
"2027",1,1993,4,3.84469730347651
"2028",2,1993,4,4.35832913497093
"2029",3,1993,4,2.69109816882768
"2030",4,1993,4,2.51702426833304
"2031",5,1993,4,1.5176260594776
"2032",6,1993,4,2.13617566663971
"2033",7,1993,4,4.29316195745719
"2034",8,1993,4,1.9014559897181
"2035",9,1993,4,2.78481481654523
"2036",10,1993,4,2.08019314812317
"2037",11,1993,4,2.29847282440339
"2038",12,1993,4,2.2176706281508
"2039",13,1993,4,3.03080851663735
"2040",14,1993,4,1.91226173187178
"2041",15,1993,4,2.24210654024558
"2042",16,1993,4,1.77766487669158
"2043",17,1993,4,2.27763940332646
"2044",18,1993,4,4.30661345934163
"2045",19,1993,4,1.39832006969583
"2046",20,1993,4,2.87545684246907
"2047",21,1993,4,5.025672544228
"2048",22,1993,4,3.06412804820304
"2049",23,1993,4,2.65766393566136
"2050",24,1993,4,3.94323608780247
"2051",0,1994,4,2.51954507669745
"2052",1,1994,4,2.99021018145578
"2053",2,1994,4,2.47414177839901
"2054",3,1994,4,3.66645171987116
"2055",4,1994,4,1.57960688782381
"2056",5,1994,4,0.929797510898316
"2057",6,1994,4,1.85252466002339
"2058",7,1994,4,1.23110667289778
"2059",8,1994,4,3.41992083998693
"2060",9,1994,4,3.12121862195283
"2061",10,1994,4,2.29967411753882
"2062",11,1994,4,2.30621236175339
"2063",12,1994,4,2.95503268120288
"2064",13,1994,4,3.5177257278707
"2065",14,1994,4,3.30514132941266
"2066",15,1994,4,2.01791710545808
"2067",16,1994,4,1.46513538524898
"2068",17,1994,4,1.9077091567877
"2069",18,1994,4,4.85191899627209
"2070",19,1994,4,2.14120074861748
"2071",20,1994,4,1.66208680905465
"2072",21,1994,4,1.12302985859195
"2073",22,1994,4,2.59234047145895
"2074",23,1994,4,2.10703085569132
"2075",24,1994,4,3.76052464469194
"2076",0,1995,4,3.58905689885806
"2077",1,1995,4,3.1286552387716
"2078",2,1995,4,1.32364327714961
"2079",3,1995,4,3.40192798726022
"2080",4,1995,4,3.00752487178884
"2081",5,1995,4,1.95622209837587
"2082",6,1995,4,2.02177826329296
"2083",7,1995,4,3.61153421640006
"2084",8,1995,4,1.25239383467272
"2085",9,1995,4,3.96117028289188
"2086",10,1995,4,3.1979584835026
"2087",11,1995,4,2.80793273603728
"2088",12,1995,4,2.993379477605
"2089",13,1995,4,2.11858218480679
"2090",14,1995,4,3.00577711504801
"2091",15,1995,4,3.54472785068861
"2092",16,1995,4,4.1280187159156
"2093",17,1995,4,2.36068539472212
"2094",18,1995,4,2.5327378724862
"2095",19,1995,4,2.86177364574829
"2096",20,1995,4,0.711052525513257
"2097",21,1995,4,3.04019598753776
"2098",22,1995,4,3.60049822738777
"2099",23,1995,4,1.29670106847562
"2100",24,1995,4,4.53398755016535
"2101",0,1996,4,4.19581963283165
"2102",1,1996,4,1.59987533005961
"2103",2,1996,4,1.96740412236206
"2104",3,1996,4,2.30056900737418
"2105",4,1996,4,1.5363512804428
"2106",5,1996,4,3.0821433096353
"2107",6,1996,4,2.57132831524323
"2108",7,1996,4,2.82777073574653
"2109",8,1996,4,3.49977391091088
"2110",9,1996,4,2.52044466770663
"2111",10,1996,4,1.14079914969762
"2112",11,1996,4,1.62051051148471
"2113",12,1996,4,2.70296126938864
"2114",13,1996,4,2.41413571355257
"2115",14,1996,4,2.93893516179142
"2116",15,1996,4,2.4550080906303
"2117",16,1996,4,1.99938044437131
"2118",17,1996,4,2.57077234961933
"2119",18,1996,4,1.82806525451686
"2120",19,1996,4,1.73305757670916
"2121",20,1996,4,1.38027293012678
"2122",21,1996,4,2.40896230332881
"2123",22,1996,4,3.47584686785732
"2124",23,1996,4,1.98363548291
"2125",24,1996,4,3.05596142654918
"2126",0,1997,4,2.5116610593935
"2127",1,1997,4,1.17892688472752
"2128",2,1997,4,2.11523739832834
"2129",3,1997,4,2.78416524180535
"2130",4,1997,4,3.48745862991946
"2131",5,1997,4,2.60289352526489
"2132",6,1997,4,3.89055484945162
"2133",7,1997,4,2.11214955382994
"2134",8,1997,4,1.20004675889749
"2135",9,1997,4,3.3282261657349
"2136",10,1997,4,3.58112533678539
"2137",11,1997,4,1.8130456114553
"2138",12,1997,4,2.54653003767809
"2139",13,1997,4,1.52680240254311
"2140",14,1997,4,2.82602226997074
"2141",15,1997,4,3.8639584536391
"2142",16,1997,4,1.43121924743831
"2143",17,1997,4,3.85732083437093
"2144",18,1997,4,2.17954082814928
"2145",19,1997,4,3.09186903974549
"2146",20,1997,4,1.73507417814305
"2147",21,1997,4,2.18433406619932
"2148",22,1997,4,2.24308204756819
"2149",23,1997,4,2.49007738242768
"2150",24,1997,4,2.69863828933741
"2151",0,1998,4,2.77841377319394
"2152",1,1998,4,3.66958666383123
"2153",2,1998,4,2.35622224996812
"2154",3,1998,4,1.6618186793305
"2155",4,1998,4,3.06625147220291
"2156",5,1998,4,1.23952065710988
"2157",6,1998,4,3.67078510929408
"2158",7,1998,4,2.08709242151407
"2159",8,1998,4,2.14956095974596
"2160",9,1998,4,3.55860002083798
"2161",10,1998,4,3.25454995876379
"2162",11,1998,4,1.88463647153239
"2163",12,1998,4,3.35699079322564
"2164",13,1998,4,3.55895523562292
"2165",14,1998,4,1.43629287087498
"2166",15,1998,4,2.96007813048669
"2167",16,1998,4,2.29661772453299
"2168",17,1998,4,2.02409125406269
"2169",18,1998,4,3.32114171201055
"2170",19,1998,4,3.03389743800991
"2171",20,1998,4,2.00987674440764
"2172",21,1998,4,1.63998970789619
"2173",22,1998,4,2.27656135837842
"2174",23,1998,4,2.83932820100058
"2175",24,1998,4,1.94071813087253
"2176",0,1999,4,2.78382992417137
"2177",1,1999,4,4.10696166345961
"2178",2,1999,4,2.2470937452597
"2179",3,1999,4,3.51136521811434
"2180",4,1999,4,3.20942919608809
"2181",5,1999,4,1.11642491465425
"2182",6,1999,4,3.2643525789751
"2183",7,1999,4,1.82054571909406
"2184",8,1999,4,1.54941547863779
"2185",9,1999,4,2.25413039151426
"2186",10,1999,4,1.44274948128164
"2187",11,1999,4,2.10886762098763
"2188",12,1999,4,2.32719102206171
"2189",13,1999,4,1.85727961618795
"2190",14,1999,4,2.11806485325612
"2191",15,1999,4,2.245715174231
"2192",16,1999,4,3.37542589535737
"2193",17,1999,4,3.74431618853522
"2194",18,1999,4,2.53791629488346
"2195",19,1999,4,3.11705409569141
"2196",20,1999,4,3.30919354848875
"2197",21,1999,4,2.88261083608897
"2198",22,1999,4,4.47348825219381
"2199",23,1999,4,2.51891572234982
"2200",24,1999,4,2.32179922820423
"2201",0,2000,4,2.48932878518618
"2202",1,2000,4,2.17938377232004
"2203",2,2000,4,0.913787915191714
"2204",3,2000,4,2.906411603684
"2205",4,2000,4,3.57021822834884
"2206",5,2000,4,2.33728548836235
"2207",6,2000,4,2.19016321751413
"2208",7,2000,4,2.16857103167166
"2209",8,2000,4,1.72923301154126
"2210",9,2000,4,3.54512446152675
"2211",10,2000,4,4.08586819261536
"2212",11,2000,4,3.88225986800284
"2213",12,2000,4,1.29841907298773
"2214",13,2000,4,1.21108387326917
"2215",14,2000,4,3.1229403117909
"2216",15,2000,4,2.04273651770061
"2217",16,2000,4,3.53613418279604
"2218",17,2000,4,2.46368806589154
"2219",18,2000,4,2.99908275525184
"2220",19,2000,4,3.11671671067914
"2221",20,2000,4,2.82246499410752
"2222",21,2000,4,2.17650174098094
"2223",22,2000,4,2.11422392937814
"2224",23,2000,4,2.93476367554924
"2225",24,2000,4,1.62863088632425
"2226",0,2001,4,3.72659088898135
"2227",1,2001,4,5.42718110748614
"2228",2,2001,4,1.98717357630031
"2229",3,2001,4,2.35002989814536
"2230",4,2001,4,0.791810089993024
"2231",5,2001,4,3.07758932212089
"2232",6,2001,4,1.74718566301141
"2233",7,2001,4,2.39838805792714
"2234",8,2001,4,2.82321556959589
"2235",9,2001,4,2.10101226103862
"2236",10,2001,4,1.43504813159382
"2237",11,2001,4,2.68436524492602
"2238",12,2001,4,3.18329139369754
"2239",13,2001,4,1.59252780731276
"2240",14,2001,4,1.40083651748809
"2241",15,2001,4,2.30595541501929
"2242",16,2001,4,4.38578676562971
"2243",17,2001,4,1.92675850213843
"2244",18,2001,4,0.495037551845128
"2245",19,2001,4,2.2373520139821
"2246",20,2001,4,2.89059273572382
"2247",21,2001,4,2.6239679157734
"2248",22,2001,4,1.62243500002409
"2249",23,2001,4,2.27497677212231
"2250",24,2001,4,2.8897999751914
"2251",0,2002,4,1.99241993671017
"2252",1,2002,4,1.63480318016796
"2253",2,2002,4,3.04580419521949
"2254",3,2002,4,6.13724802058766
"2255",4,2002,4,3.58144129406281
"2256",5,2002,4,3.28534593640819
"2257",6,2002,4,2.4430196325003
"2258",7,2002,4,1.74406225461594
"2259",8,2002,4,3.63346646261468
